event,text
super_tuesday,@ThePlumLineGS: Not even blaming Obama will bail Rush out of his mess this time: http://t.co/xCvBam6b
super_tuesday,@newtgingrich: #supertuesday is here! I humbly ask for your vote today for the Bold Reagan Conservative. #tcot #250gas
super_tuesday,@_DomiLove can't nobody keep with u in hole in the wall Alaska
super_tuesday,Manager #marketing II- Field: Leap Wireless  Oklahoma City  OK. http://t.co/VxT8gY0v
super_tuesday,@RickSantorum Good luck  Senator!
super_tuesday,AURA Music Festival Pre-Party  at the Georgia Theatre tonight with The Werks & Brock Butler  Consider the Source & K... http://t.co/7htyzopl
super_tuesday,@Irenie_M: #Santorum Implicitly Concedes Need For #Obamacare: Says His Special Needs Child Took Up Much Of His Income http://t.co/a4v ...
super_tuesday,New Job Vacancy: Stormwater Technician at City of Nampa in Idaho  US http://t.co/eDFcp5xf #Idaho #job #vacancy
super_tuesday,@TheYoungTurks: #HR347 - Trespass Bill Threatens First Amendment http://t.co/XJG7UHXl #OSLC #OWS #TCOT #FreeSpeech
super_tuesday,@okstatehba: OSHBA: Say NO to Mandated Fire Sprinklers | Oklahoma State Home Builders http://t.co/iyPntdry
super_tuesday,8 everyday household items to use for cleaning http://t.co/Hysy2Fjz
super_tuesday,@daveweigel: "I'm totally getting out of this Panera after I finish uploading this last thing." #shitcampaignreporterssay
super_tuesday,@Higgins_J I like how Santorum is absolutist about the Church's position on abortion/contraception  but war/execution are negotiable.
super_tuesday,@TreOne_Jeffries what you going to Tennessee for bro?
super_tuesday,@WSJ: Videogames change your brain  often for the better. Gamers are faster decision makers  better multitaskers http://t.co/R7HRj7l5
super_tuesday,Super Tuesday . . . Anybody going to vote for Ron Paul??
super_tuesday,Going to vote in VA  mad I can't vote for @RickSantorum  by default I must choose Ron Paul to defeat Romney in VA #ricksantorum2012
super_tuesday,Virginia Gen Assembly gives final approval to S.B. 597  3/5/12: http://t.co/kMxp7U8z #internetsalestax #sb597 #virginia #amazonlaw
super_tuesday,EyeScience® Announces New Product Launch of Diabetic Vision Formula(TM): COLUMBUS  Ohio  March 6  2012 /PRNewswi... http://t.co/e3XERUnA
super_tuesday,@Saint_Obama: Leaders make things possible. Exceptional leaders make things inevitable. Newt Gingrich belongs in the category of the  ...
super_tuesday,@EdWeekTeacher: Teaching Now: Ohio to Retest Teachers in Struggling Schools http://t.co/wrr0woHt #education
super_tuesday,@LaurenceW27 have fun at georgia's
super_tuesday,I will not  I will not  I WILL NOT mock Santorum 4 saying HC 4 his kid is cleaning him out. But Lord in Heaven is it tempting! @lawrence
super_tuesday,Today's #SuperTuesday show considers "religious voting blocs." Will there be such a thing as  for example  "the Mormon vote?" Join us now!
super_tuesday,Jackson Tennessee !!! South St Comedy Club ...This weekend !!! Don't make me drive out there for nothin neither ...
super_tuesday,I'm at National Cowboy and Western Heritage Museum (1700 NE 63rd St  Oklahoma City) http://t.co/6xuhzHFo
super_tuesday,Put on a suit and tie  Mr Romney. You're not fooling anyone http://t.co/EYhBMj7s
super_tuesday,I voted for Santorum today!
super_tuesday,@cnnbrk: #LulzSec hackers arrested  source says. http://t.co/yq3WJax3
super_tuesday,Truly a WTF?? Now reading : One dead  six injured in Ohio nursing home meth lab fire : http://t.co/gFCWj8Lx via @CBSNews
super_tuesday,If ur not voting today then ur a disgrace and I'm ashamed of u. #RONPAUL
super_tuesday,@fran_chambers quit being logical about santorum and hatch..... The santorum people are banking that he has repented of his big gov ways eh?
super_tuesday,@boycotkochbros: Romney Criticizes Sotomayor Supreme Court Appointment reason ?? simple a black man appointed a Hispanic woman.....
super_tuesday,#Santorum: Single mothers are "breeding more criminals" #RWNJ #gop #p2b #goplies http://t.co/5v4hy7ab
super_tuesday,@coffeepartyusa: @commoncause: Over 50 Vermont towns vote TODAY on challenging #CitizensUnited http://t.co/BcTkmB1h Fittingly on # ...
super_tuesday,Mark ur Caledar-April 14th NetImpactofCentral Ohio Scioto River cleanup hosted by COSIhttp://earthdaycolumbus.org/worksites/ @NI_CentralOH
super_tuesday,#SuperTuesday the stock market opens today with #economic fears #RonPaul the only candidate with a true balanced budget plan #gop #teaparty
super_tuesday,@KingDTJ Went home to Ohio last weekend for a party  was back for two days then back for a funeral.
super_tuesday,WHT AZZ- GUESS WE NEED 2 LINE UP OUTSIDE THE JAILS&gt;Santorum: Single Moms Are "Breeding More Criminals" http://t.co/xaZygs65 via @motherjones
super_tuesday,@WSJ: A $30 bag of raw popcorn could be worth $3K to movie theaters. Class action filed against AMC over concession prices http://t.c ...
super_tuesday,@washingtonpost: What if #SuperTuesday was more like #MarchMadness? http://t.co/wgGeBNOi
super_tuesday,@SethJamesDeMoor: @CatholicLisa - Could not agree more  come one #Catholics  time to wake it up for the babies in the womb  vote @Ric ...
super_tuesday,Liberty is lost through complacency and a subservient mindset #RonPaul #SuperTuesday #GOP
super_tuesday,A new rule in Oklahoma "would require a physician who supervises a nurse practitioner to see patients at least... http://t.co/5DmQT2bY
super_tuesday,@HRC: Mitt ‘N Match: Romney’s Jarring Inconsistencies on LGBT Equality: http://t.co/MJ3sq81r
super_tuesday,@CNNSitRoom: Starting NOW: CNN #SuperTuesday Election Roundtable LIVE powered by @Ciscosystems @WebEx. Watch at http://t.co/ZZ53JP4t
super_tuesday,2012: The Year of #BigData in American #Politics http://t.co/9Y7WaDx4 #SuperTuesday #analytics #GOP
super_tuesday,Mrs. Ann Romney  so far from reality  what did U have to say? I want to hug the poor  and feed them cake!
super_tuesday,@MrKyleMaurer: Ron Paul: One Dime for a Gallon of Gasoline  http://t.co/MqzLWSG6
super_tuesday,@Colorlines: Republican Mayor Fights Georgia's Anti-Immigrant HB87 [Video] http://t.co/0c8S9y4R
super_tuesday,Video of Mitt Romney's speech at Brookwood High School on Sunday http://t.co/6X2JfpwV
super_tuesday,@paranomalousart: Its #SuperTuesday and the name Ron Paul is nowhere on the drudge report right now - still think the blackout isn't  ...
super_tuesday,Mitt set to win Mass  watching returns in Boston  does anyone think his victory speech tonight should Kerry & JFK? #supertuesday
super_tuesday,Happy #SuperTuesday! Two words.. GO VOTE!
super_tuesday,EyeScience® Announces New Product Launch of Diabetic Vision Formula(TM): COLUMBUS  Ohio  March 6  2012 /PRNewswi... http://t.co/ffWSp9oe
super_tuesday,@dacw10: Newt has 3 faces How can he b conservative in 1994 and Socialist in 2007 & U believe him 2012. Why chance it? #oh #TN http:/ ...
super_tuesday,Cleveland  Ohio: Mostly Cloudy and Breezy: 38 &deg;F #cleveland #cle
super_tuesday,@SenatorSanders: NOW: Sen. Sanders is on @CNBC talking about his effort to lower #gasprices. http://t.co/gYIc7IoO
super_tuesday,@PhillyInquirer: Lottery: Woman  81  claims Powerball jackpot  opts for $210 Million cash payout http://t.co/2Ijn11xb
super_tuesday,@ohiostate_11: So they totally SCREW Ohio St...but then this: Oregon is slowly fading from NCAA spotlight http://t.co/l8zqhLye
super_tuesday,NOW PLAYING http://t.co/NSP4dhY9 - Top Of Hour / Legal ID / http://t.co/Tl6WRgZq Atlanta Georgia http://t.co/jh7bx6NU Listen NOW   #music101
super_tuesday,@HuffingtonPost: 81-year-old sleeps with lottery ticket in Bible  wins $336 million jackpot http://t.co/gl4DfvWZ
super_tuesday,@WSJ: Videogames change your brain  often for the better. Gamers are faster decision makers  better multitaskers http://t.co/R7HRj7l5
super_tuesday,@RENE_DEVRIES: Six Romney Family Members Hit Campaign Trail - For RON PAUL - http://t.co/txbUOKgU
super_tuesday,@TNGOP: Today  It’s Tennessee’s Turn To Weigh In On The Republican Presidential Nomination http://t.co/oT5zYywb
super_tuesday,How did I get so many followers from Alaska? I must be famous there or something.
super_tuesday,@newshour: Viewer's guide to @NewsHour's #SuperTuesday coverage http://t.co/8RIn1lmQ
super_tuesday,I'd love to see @newtgingrich win some delegates today! Go @RonPaul  too!
super_tuesday,@SpeakerBoehner @israelipm talk about boring
super_tuesday,@WSJ: An AK jury found a man guilty of murder  but the conviction was thrown out. A juror had been tweeting during the trial. http:// ...
super_tuesday,@marcusposey: I love Super Tuesday. Go @MittRomney . The only Republican candidate who makes sense when they speak.
super_tuesday,SOME ARE AGAINST  SOME ARE NOT: Gingrich back Obama on encouraging #highered http://t.co/hSmOHw3D #HEmktg #admissions ^TB
super_tuesday,@Newt2012HQ @AmyKremer Romney's people pulled up signs in SC ..I replaced them in our area.
super_tuesday,Opponents Take On Romney in Bay State http://t.co/ZJkAuth7
super_tuesday,@OFA_DA: $2.50 per Gallon Gasoline  Energy Independence & Jobs -- An Address by @NewtGingrich: http://t.co/ZDRz9dc0 #250GAS #TN #OK # ...
super_tuesday,@SCSportsSource: Tramel Terry of Goose Creek High School has in fact committed to the University of Georgia again.
super_tuesday,Campaigning for #SuperTuesday and beyond – CNN Political Ticker - http://t.co/XnL09KDa Blogs http://t.co/ep7hj2Lp #DOOH
super_tuesday,I get to vote today! Time to stop some of this Mitt love in TN.
super_tuesday,@HuffingtonPost when I was five  that was the first time I watched Annie
super_tuesday,@kschrahl: Ron Paul!!!!!
super_tuesday,Mitt #Romney: I'd Vote For #RonPaul if he becomes the #GOP nominee. http://t.co/ZQut4sn7 cc @votepaul2012
super_tuesday,Fox Cancels Popular Show for Supporting Ron Paul http://t.co/7hrydubz
super_tuesday,@joshfahey @vonwiii I definitely didn't fall for the "I have friends that are NASCAR owners" line #SuperTuesday
super_tuesday,"Unflinching Conservative" Rick Santorum In 1993: "More Government Needed In Health Care" http://t.co/8UrggdKn
super_tuesday,@CNN: Michele Bachmann responds to @PiersMorgan's gay marriage questions - "I'm not here as anybody's judge": http://t.co/UOrHJREm
super_tuesday,Santorum’s “snobbery” red herring http://t.co/8wdCcTFa
super_tuesday,@DinkelmanKFAN  I hope Romney  Santorum and Gingrich drop.  @repronpaul for president.
super_tuesday,Huh. Idaho passed the ERA. #idleg
super_tuesday,Sewanee Tennessee
super_tuesday,@LegeLand: The gerrymandered calender: Why Texas isn't a 2012 #SuperTuesday state http://t.co/po48KSDw
super_tuesday,Ohio this weekend gotta know we fina clown b4 my big bro strap hit tha navy
super_tuesday,Ron Paul's "caucus" strategy in stark contrast to everyone else's "caucasian strategy"
super_tuesday,@BlueTrooth: Looks like big-bucks Romney supporters are pulling a short term sell order on Wall Street
super_tuesday,@newtgingrich Keep fighting Newt!!!
super_tuesday,@welchken: @cwlowe10 @newtgingrich  IM FEELN LIKE NEWTS GONNA SURPRISE ALOT OF PPL.  COULD BE THE GREATST POLITICAL COMEBACK EVER...I ...
super_tuesday,@gpmedia24 Who's debating? Just saying I'm not part of the twisted theocratic greed rewarding America that @RickSantorum thinks we live in
super_tuesday,@RickKlein I'm ready to forecast #Ohio. You ready?
super_tuesday,@AlGarman: @NIACouncil: Fmr #Israeli Mossad chief says #Romney's #Iran rhetoric undermining US & Israeli national security http:// ...
super_tuesday,@GaRepublicans: #SuperTuesday: Have you voted yet? #Georgia polls will remain open until 7:00pm! http://t.co/Ftus9kua #gagop #gapol
super_tuesday,@USATODAY: One dead after meth lab explodes at Ohio nursing home (FIXING LINK) http://t.co/XuaMmWJ9
super_tuesday,Magnitude 2.9 - SOUTHERN ALASKA (via @usgs) http://t.co/aaHuFcZz
super_tuesday,Good luck to @MittRomney from across the atlantic - the only reasonable and electable #Republican candidate #supertuesday
super_tuesday,@dbernstein: That's not bad. Or  write in "Mitt Romney  1992 version" MT @Nikluk: ...thinking about pulling a GOP ballot and writing  ...
super_tuesday,@TheFix: Super Tuesday + 100th birthday of Oreos + release of new Springsteen album = I have a pretty nice Tuesday shaping up.
super_tuesday,@BMore_Phonzi Nuffin   How You Doing Out There In Virginia ?
super_tuesday,Atlanta Dog Jog is Saturday  May 12  2012 in Piedmont Park! Proceeds benefit Canine Assistants and Georgia... http://t.co/hXVfEzrX
super_tuesday,I won't say Romney *can't* win. I will predict that  win or lose  he'll run behind a *lot* of down-ticket GOPers.
super_tuesday,@Lawrence If Bibi attacks  let him go it alone. Wish him good luck  of course  but only by phone. www.politicalboondoggles
super_tuesday,Massachusetts Considers Shield Law for Journalist Bloggers http://t.co/n5ZfSaSU
super_tuesday,Soren Dayton just explained perfectly Mitt Romney's problem with R voters: "He's not exactly the boiled essence of the moment."
super_tuesday,@ttylerp: LOOK PPL  REMEMBR tht the VOTE IS PROPORTIONAL n some states! ANY vote swayed is more clout! GO #withNEWT ! #AK #ID #ND #OK ...
super_tuesday,Columbus' 200th Birthday sets the stage for a year of success in Ohio's largest and fastest growing city #expcols @200Columbus
super_tuesday,Little birdies chirping speculation things are trending well for #NewtGingrich tonight  but not as well for #RickSantorum. We shall see.
super_tuesday,@ThisBenFlanagan @philrowen @darichardson Alright  full column is up: http://t.co/TkBitJkv
super_tuesday,Leggo #Romney I'm not one for politics but cuz of Government class....Go!#Supertuesday poor crazy #RonPaul haha @haellijean
super_tuesday,@RickSantorum: Today is #SuperTuesday & I ask for your vote. I’ve set forth ideas & vision that remind us of who we are. Join me in t ...
super_tuesday,What our client thought of the food onboard @Halcruises Volendam in Alaska last year. http://t.co/MxjJVfxL | #travel #food
super_tuesday,@TIME: PHOTOS: Sled dogs vs. 1049 miles. It's the Iditarod | http://t.co/KFGw6pI7
super_tuesday,@lexilamour Greetings from Honduras! The fight for Super tuesday! and the winner is      Uummm  Romney or Santorum?
super_tuesday,@BtwnUnemploymnt: Let it not be said that no one cared or objected that our liberties are in jeopardy #RonPaul 1. http://t.co/jvbDD76 ...
super_tuesday,@TeaPartyVsSanto: .@MittRomney pushes jobs  side issues trip rivals  http://t.co/un6rRpw1 #mitt2012 #tcot #ohio #ohgop #ohprimary #tn ...
super_tuesday,@WhineNot: Newt pledges:"I will not apologize as Comm-in-Chief when young Americans are under fire I will stick with the young Americ ...
super_tuesday,The #Republicans led by @MittRomney are too divided to defeat even a badly beaten up @BarackObama. #SuperTuesday
super_tuesday,Grover Norquist rails against ending birthright citizenship  as advocated by Romney immigration advisor Kris Kobach: http://t.co/lxqasZMB
super_tuesday,@OritSklar: Voted for @MittRomney this morning. He's a conservative businessman  not a career politician. #Mitt2012 #gagop #supertuesday
super_tuesday,@joshuagross @mikethechang santorum has a point here; if people would just stop having sex this kind of thing wouldn't happen.
super_tuesday,@djroze: Save a life. Vote #RonPaul. #SuperTuesday #EndTheWars
super_tuesday,Super Tuesday Vot Ron Paul if you live in: AK  GA  ID  MA  ND  OH  OK  TN  VT  VA! http://t.co/CfPoUuYz via @dailypaul
super_tuesday,@nytimes: LulzSec Hacking Suspects Are Arrested http://t.co/debATcco
super_tuesday,@OpieRadio: Happy Super Tuesday - #SomewhereRightNow @MittRomney is trying to convince a group of people he's just like them.
super_tuesday,@HuffingtonPost: 81-year-old sleeps with lottery ticket in Bible  wins $336 million jackpot http://t.co/gl4DfvWZ
super_tuesday,@USATODAY: We've got a list of the 10 best freebies at U.S. and foreign airports: http://t.co/dprWeMXv #travel
super_tuesday,ICC is hosting the Central Ohio Agile Association PMI LIG next Friday March 16th.  Space is limited  sign-up today to …http://t.co/woYCcidV
